MFCC 1,MFCC 2,MFCC 3,MFCC 4,MFCC 5,MFCC 6,MFCC 7,MFCC 8,MFCC 9,MFCC 10,MFCC 11,MFCC 12,MFCC 13,Mean MFCC,Std MFCC,Delta MFCC 1,Delta MFCC 2,Delta MFCC 3,Delta MFCC 4,Delta MFCC 5,Delta MFCC 6,Delta MFCC 7,Delta MFCC 8,Delta MFCC 9,Delta MFCC 10,Delta MFCC 11,Delta MFCC 12,Delta MFCC 13,Mean Delta MFCC,Std Delta MFCC,Delta Delta MFCC 1,Delta Delta MFCC 2,Delta Delta MFCC 3,Delta Delta MFCC 4,Delta Delta MFCC 5,Delta Delta MFCC 6,Delta Delta MFCC 7,Delta Delta MFCC 8,Delta Delta MFCC 9,Delta Delta MFCC 10,Delta Delta MFCC 11,Delta Delta MFCC 12,Delta Delta MFCC 13,Mean Delta Delta MFCC,Std Delta Delta MFCC,Mel Spectrogram 1,Mel Spectrogram 2,Mel Spectrogram 3,Mel Spectrogram 4,Mel Spectrogram 5,Mel Spectrogram 6,Mel Spectrogram 7,Mel Spectrogram 8,Mel Spectrogram 9,Mel Spectrogram 10,Mel Spectrogram 11,Mel Spectrogram 12,Mel Spectrogram 13,Mel Spectrogram 14,Mel Spectrogram 15,Mel Spectrogram 16,Mel Spectrogram 17,Mel Spectrogram 18,Mel Spectrogram 19,Mel Spectrogram 20,Mel Spectrogram 21,Mel Spectrogram 22,Mel Spectrogram 23,Mel Spectrogram 24,Mel Spectrogram 25,Mel Spectrogram 26,Mel Spectrogram 27,Mel Spectrogram 28,Mel Spectrogram 29,Mel Spectrogram 30,Mel Spectrogram 31,Mel Spectrogram 32,Mean Mel Spectrogram,Std Mel Spectrogram,Spectral Flux,Spectral Skewness,Spectral Slope,Spectral Entropy,Spectral Rolloff,Chromagram 1,Chromagram 2,Chromagram 3,Chromagram 4,Chromagram 5,Chromagram 6,Chromagram 7,Chromagram 8,Chromagram 9,Chromagram 10,Chromagram 11,Chromagram 12,Mean Chromagram,Std Chromagram,LPC 1,LPC 2,LPC 3,LPC 4,LPC 5,LPC 6,LPC 7,LPC 8,LPC 9,LPC 10,LPC 11,LPC 12,Mean LPC,Std LPC,ZCR,Total Energy,Mean Energy,Std Energy,Pitch,Intensity,HNR,RMS,Label
-21.788,1.5195,0.28167,0.35895,0.23335,0.043898,0.16292,-0.045499,0.14991,0.029182,0.0034584,0.15809,-0.053186,-1.4574,6.1221,-0.37915,0.0082975,-0.0016658,-0.001483,0.0026292,0.00060442,-0.0036027,-0.0021908,0.00096649,0.00044502,-0.0010269,0.00061579,0.00080767,-0.028827,0.1053,-0.0013438,-0.0021176,-0.0017881,-0.00036843,0.00097249,0.00024485,-0.0013288,-0.0010547,0.0003178,0.00011631,-0.00023803,9.22E-05,6.53E-05,-0.00049466,0.00093586,5.42E-09,3.62E-07,9.76E-07,5.96E-07,2.56E-06,8.55E-07,7.24E-07,1.90E-07,8.11E-08,5.09E-08,5.61E-08,6.14E-08,5.71E-08,1.93E-08,9.96E-09,9.35E-09,5.42E-09,9.38E-10,1.85E-09,6.10E-09,3.90E-09,8.42E-10,9.74E-10,1.30E-09,1.37E-09,1.28E-09,4.81E-10,4.06E-10,3.35E-10,1.62E-10,7.37E-11,2.13E-11,2.08E-07,5.06E-07,0.00040422,5.7063,-2.73E-08,0.4955,9590.8,19.033,23.906,17.712,20.712,8.1903,7.9989,12.084,8.195,11.682,16.694,9.1048,17.572,14.407,5.5333,-1.0688,0.89292,-0.87929,0.70973,-0.7037,0.5487,-0.49348,0.3413,-0.31186,0.18485,-0.13819,-0.00049006,-0.076522,0.63625,0.076741,204.48,1.2545,3.0564,284.94,56.577,13.387,0.013288,Fearful
-291.8,0.53731,-0.24396,0.22952,-0.30256,0.045238,-0.48979,0.010723,-0.35009,-0.40588,-0.39005,-0.22524,-0.12947,-22.578,80.891,-0.37498,0.0064536,0.0034804,0.0020581,0.0026049,0.00042989,0.00073206,0.00025967,-0.00036482,-0.001149,-0.00029169,0.00011044,0.00036457,-0.027714,0.10436,-6.07E-05,0.0004453,-0.0001458,-0.00028406,0.00029195,-5.62E-05,-0.0002567,-0.00032438,-0.00031744,-0.00022772,-0.00013221,0.0001205,0.00025434,-5.33E-05,0.00025426,4.42E-11,1.75E-10,1.49E-08,4.18E-07,2.85E-06,6.33E-07,6.75E-07,1.21E-06,7.69E-07,1.51E-07,3.15E-07,1.95E-07,1.04E-07,6.40E-08,5.22E-08,2.39E-08,4.17E-08,6.77E-08,1.54E-08,1.62E-09,1.44E-09,1.44E-09,1.43E-09,1.35E-09,1.78E-09,1.87E-09,1.84E-09,9.47E-10,4.01E-10,1.45E-10,4.61E-11,1.38E-11,2.38E-07,5.57E-07,0.00062279,2.8839,-3.00E-08,0.55099,9253.4,16.99,25.401,13.008,19.071,10.808,10.554,18.703,12.451,17.18,20.858,15.525,20.101,16.721,4.4728,-1.2352,1.2916,-1.1945,0.98713,-0.76524,0.6374,-0.53367,0.34774,-0.2976,0.19949,-0.11639,0.048917,-0.052534,0.80363,0.099999,293.95,1.8034,4.2394,241.24,0,10.772,0.015327,Fearful
-20.034,1.5802,-0.16092,0.87577,0.11909,0.082761,-0.096597,-0.043418,0.0896,-0.10787,-0.0019511,-0.058037,0.026098,-1.3638,5.6312,-0.36336,0.013315,-0.0020289,0.0063048,0.0056096,0.00014661,-0.0033371,-0.0025379,0.0025629,0.00014997,-0.0033603,-0.0023836,0.0017406,-0.026706,0.10126,-0.0070635,-0.0012909,0.0016488,-0.00080875,0.00026587,0.00031854,0.0018491,-2.92E-05,-7.84E-05,0.0010743,-0.00039019,-0.00076792,0.00081227,-0.00034308,0.0022278,1.18E-07,1.05E-06,4.32E-07,5.64E-07,5.43E-07,6.83E-07,1.68E-07,7.54E-08,1.10E-07,7.66E-08,4.65E-08,2.17E-08,4.13E-08,3.35E-08,2.08E-08,1.32E-08,6.13E-09,4.31E-09,5.71E-09,3.92E-09,2.70E-09,1.19E-09,1.65E-09,2.01E-09,3.69E-09,5.16E-09,2.24E-09,8.69E-10,3.06E-10,7.31E-11,2.58E-11,8.57E-12,1.26E-07,2.50E-07,0.00019183,49.576,-2.63E-08,0.38009,3276.7,17.487,20.21,19.653,24.84,9.4139,9.7151,11.441,8.8774,11.912,12.978,10.052,15.303,14.324,5.1682,-1.5059,1.2102,-1.1967,1.0105,-0.78667,0.64735,-0.45334,0.28279,-0.24651,0.16389,-0.10063,0.017787,-0.079764,0.82742,0.061599,119.54,0.76627,1.6169,276.17,67.699,9.8573,0.011575,Fearful
-29.777,0.81248,-0.36882,0.50425,-0.24245,0.014611,-0.43669,-0.1973,0.0022086,-0.64457,-0.18287,-0.074686,-0.16746,-2.366,8.2447,-0.32545,0.01054,0.0016906,0.00041926,0.00046724,0.0030887,0.0030575,0.0014053,-0.00046463,-0.0012352,-9.25E-05,0.0011555,0.00030534,-0.02347,0.090781,-0.0019652,-0.00024127,0.00032677,6.15E-05,-0.00028121,-0.00011671,9.34E-05,0.00054964,0.00013653,-0.00042,0.00028253,0.00061945,-0.00014203,-8.44E-05,0.00064683,3.35E-10,5.54E-10,4.09E-07,3.64E-06,1.18E-05,6.54E-06,3.20E-06,2.24E-06,2.94E-06,2.04E-06,8.87E-07,7.98E-07,3.91E-07,2.62E-07,1.49E-07,1.94E-07,1.86E-07,7.11E-08,3.00E-09,5.68E-09,8.62E-09,2.30E-08,1.84E-08,1.42E-08,1.58E-08,1.11E-08,7.83E-09,5.41E-09,2.67E-09,1.49E-09,6.24E-10,1.14E-10,1.12E-06,2.45E-06,0.0029289,3.6858,-6.36E-08,0.56129,8486.1,50.684,52.708,26.507,44.828,22.033,22.071,33.06,26.316,35.491,41.193,30.456,44.135,35.79,10.779,-1.5407,1.5009,-1.2884,1.204,-0.99403,0.91548,-0.79629,0.64155,-0.53066,0.41822,-0.29936,0.10779,-0.055129,1.0059,0.10799,1351.6,8.2416,18.656,289.15,0,21.871,0.034535,Fearful
-20.06,1.4434,-0.038263,0.35113,0.32627,0.29722,-0.086434,-0.21401,0.21024,0.014373,0.072966,0.068136,-0.062653,-1.3598,5.6338,-0.33817,0.010271,-0.00072361,0.0012486,0.0064891,0.0054735,-0.0027269,-0.0032951,0.0025051,0.0033796,0.00075858,-0.00032355,-0.00073638,-0.024296,0.094384,0.0012994,-0.00035241,-0.0013619,-0.00034425,0.00081649,0.00081041,-0.001029,-0.00090061,0.00014406,0.00034775,-3.32E-05,0.00010049,-0.00028305,-6.05E-05,0.00077271,2.10E-07,1.29E-06,6.62E-06,5.09E-06,3.29E-06,7.20E-06,2.50E-06,3.78E-06,2.11E-06,1.27E-06,5.09E-07,2.41E-07,2.03E-07,1.71E-07,8.80E-08,1.37E-07,5.32E-08,1.37E-08,1.64E-08,4.53E-08,3.14E-08,1.40E-08,1.93E-08,1.31E-08,1.01E-08,9.68E-09,5.97E-09,2.11E-09,6.46E-10,2.91E-10,1.09E-10,4.30E-11,1.09E-06,1.99E-06,0.0022292,40.367,-6.79E-08,0.29491,2494.8,49.024,51.733,39.054,47.048,23.364,21.359,29.439,21.868,32.958,37.089,31.351,41.812,35.508,10.567,-1.3128,1.0075,-1.001,0.73719,-0.61315,0.52837,-0.4877,0.34656,-0.29788,0.2108,-0.11894,0.01925,-0.081825,0.69834,0.04254,1267.1,7.4097,18.616,341.97,70.309,9.6142,0.031007,Fearful
-162.85,1.0621,-0.19378,0.22329,0.05566,0.065945,-0.16839,-0.29367,0.15922,-0.13489,-0.040813,-0.0061674,-0.13826,-12.482,45.183,-16.597,-8.16E-05,0.0012311,0.002146,0.00058989,-0.00094354,0.00088975,0.00065258,-0.00079665,-0.00065668,0.00032695,0.00047983,-3.75E-05,-1.2764,4.6033,-2.9945,3.38E-06,0.0002512,0.00057351,0.00029369,-0.00031863,0.00012251,6.01E-05,-0.00038152,-0.00030008,-2.52E-05,-1.04E-05,-4.78E-05,-0.23033,0.83052,3.96E-10,2.22E-09,3.22E-07,1.21E-06,1.68E-07,8.89E-07,8.11E-07,1.43E-07,2.56E-07,3.59E-07,1.18E-07,3.91E-08,1.77E-08,5.87E-09,1.34E-08,7.58E-09,5.40E-09,1.88E-09,7.67E-10,1.35E-09,1.84E-09,1.92E-09,1.46E-09,2.37E-09,4.43E-09,4.64E-09,1.63E-09,6.52E-10,2.41E-10,8.28E-11,2.68E-11,1.02E-11,1.37E-07,2.93E-07,0.00030495,4.2105,-2.25E-08,0.58504,9992.6,17.784,22.182,9.431,17.092,7.1774,7.7525,10.461,8.732,13.729,13.786,9.9944,14.393,12.71,4.6112,-1.3474,1.4578,-1.3524,1.086,-0.89695,0.77663,-0.68805,0.5504,-0.51108,0.37367,-0.20855,0.064345,-0.057964,0.93135,0.075322,169.62,0.95829,2.2131,282.78,0,31.176,0.011969,Fearful
-19.922,0.62387,-0.11706,0.050311,0.075184,-0.064027,-0.4062,-0.072463,-0.13182,-0.24325,-0.23323,-0.017058,-0.16686,-1.5865,5.5144,-0.36279,0.0088808,-0.0011746,-0.00038144,0.0001922,-0.0014967,-0.0025067,-0.0017205,-0.0001297,0.00036862,-0.00066768,0.00069088,5.90E-05,-0.027745,0.10071,-0.0074284,-0.0013869,0.00053408,-9.36E-05,-0.00085315,-0.00031027,0.00027644,0.00035163,0.00063202,0.00042766,0.00014057,0.00044646,0.00043628,-0.00052517,0.0021569,1.68E-09,9.92E-10,1.81E-07,7.34E-07,1.05E-06,2.35E-06,2.70E-06,1.43E-06,1.91E-06,4.84E-07,1.95E-07,1.41E-07,8.74E-08,6.71E-08,4.68E-08,1.72E-07,1.58E-07,4.15E-08,3.17E-08,4.87E-08,2.45E-08,1.36E-08,4.42E-09,3.20E-09,1.03E-08,8.85E-09,3.62E-09,2.88E-09,1.82E-09,2.58E-10,7.82E-11,3.36E-11,3.72E-07,7.20E-07,0.00080985,13.084,-4.54E-08,0.38785,5554.4,39.616,32.986,20.686,29.877,21.214,17.992,23.065,19.825,24.922,28.93,28.392,31.272,26.565,6.4008,-1.3808,1.2633,-1.1302,0.87385,-0.62918,0.53271,-0.5397,0.42392,-0.44562,0.3343,-0.20671,0.019115,-0.073748,0.7967,0.074007,501.19,3.0192,8.2876,329.45,66.507,13.437,0.020624,Fearful
-18.38,1.066,-0.80548,-0.023915,-0.38546,-0.22353,-0.47928,-0.14991,-0.087092,-0.025373,-0.27595,-0.053554,-0.14303,-1.5359,5.0787,-0.32618,0.013705,0.0052626,0.00086455,0.00026301,-2.14E-05,-0.000131,0.00044456,-0.00097364,-0.00066428,-0.00043432,-0.0002362,0.00026288,-0.02368,0.090977,0.0002022,0.0004938,-1.94E-05,-0.00055736,3.58E-05,0.00015004,4.57E-05,0.00035183,-0.00032196,-0.00019227,-0.00015968,-0.00015606,4.83E-05,-6.09E-06,0.00027954,2.58E-09,7.35E-09,1.15E-08,9.28E-07,2.87E-06,1.72E-05,4.57E-05,1.78E-05,1.28E-05,1.20E-05,7.71E-06,8.68E-07,4.71E-07,3.87E-07,8.16E-07,6.84E-07,1.69E-07,6.41E-08,7.49E-08,2.47E-08,8.01E-09,1.11E-08,1.74E-08,1.69E-08,2.28E-08,1.90E-08,9.86E-09,5.82E-09,2.71E-09,1.50E-09,5.70E-10,1.42E-10,3.77E-06,9.21E-06,0.0086549,4.0293,-1.40E-07,0.62091,10072,100.7,69.595,50.972,87.589,43.338,39.217,61.781,42.234,88.333,100.88,67.967,105.86,71.539,24.611,-1.3607,1.1262,-1.0294,0.84917,-0.74347,0.69282,-0.58134,0.40812,-0.40244,0.31885,-0.21034,0.083865,-0.070725,0.78002,0.095052,5425.8,30.143,64.375,230.06,63.713,12.965,0.064349,Fearful
-20.322,1.8483,-0.027082,0.78982,0.15731,0.196,0.034476,-0.25306,0.16255,-0.11494,-0.099011,-0.038435,0.025485,-1.357,5.7248,-0.35599,0.012392,0.0052478,0.0025856,0.0017107,0.0015451,0.00013672,-0.00017514,0.00013567,0.001537,-8.85E-05,0.00015029,-0.00026267,-0.025467,0.099369,-0.005318,-0.0012292,0.00043619,2.98E-05,0.00025736,0.00049876,0.00017039,-0.00015066,7.01E-05,0.00087307,3.62E-05,1.23E-05,-8.58E-05,-0.00033842,0.0015715,2.30E-07,8.76E-07,1.19E-06,2.44E-06,2.18E-06,1.38E-06,3.61E-07,1.28E-07,1.64E-07,2.04E-07,2.28E-07,7.24E-08,4.46E-08,1.16E-07,8.77E-08,6.66E-08,1.49E-08,5.20E-09,1.07E-08,1.08E-08,7.17E-09,4.64E-09,2.47E-09,1.64E-09,1.28E-09,1.85E-09,8.32E-10,2.02E-10,9.47E-11,2.62E-11,1.14E-11,4.47E-12,3.07E-07,6.25E-07,0.00052116,4.2064,-4.00E-08,0.59096,9404.6,24.81,35.836,24.658,29.825,11.6,9.4792,13.919,9.6436,17.006,18.28,11.312,19.799,18.847,8.4698,-1.4572,1.31,-1.1714,0.87374,-0.6123,0.46757,-0.39466,0.2738,-0.3162,0.23038,-0.16634,0.048661,-0.076161,0.79273,0.067006,333.87,1.9078,4.0661,204.5,58.298,12.706,0.016554,Fearful
-19.988,1.3189,-0.16766,0.56715,0.1608,-0.042689,-0.19138,-0.10041,0.14701,-0.22686,0.051265,-0.10759,0.23903,-1.4108,5.5973,-0.36655,0.013391,0.0032838,0.0017702,0.0016775,0.0019741,0.00050062,0.00013774,7.73E-05,-0.0014122,0.0012392,0.0012583,0.00093262,-0.026286,0.1023,-0.0083208,-0.0013072,0.0013413,0.00050835,-0.00035522,0.00040441,0.00074933,1.84E-06,-0.0002456,-0.00018079,0.00064041,0.00028674,-0.00036624,-0.00052642,0.0024319,2.89E-11,2.12E-08,9.33E-07,6.80E-07,8.67E-07,2.95E-06,2.39E-07,7.61E-07,2.25E-07,2.11E-07,2.30E-07,1.83E-07,9.83E-08,8.66E-08,6.25E-08,1.24E-08,1.64E-08,1.36E-08,2.11E-09,2.82E-09,6.00E-09,3.44E-09,1.96E-09,1.81E-09,3.14E-09,3.76E-09,2.35E-09,8.57E-10,5.23E-10,1.61E-10,5.03E-11,1.37E-11,2.38E-07,5.62E-07,0.00044553,3.6172,-3.10E-08,0.59036,10063,28.479,20.797,15.414,20.036,12.528,10.841,16.201,13.086,21.865,16.04,12.48,21.154,17.41,5.1528,-1.4187,1.3486,-1.2592,1.0069,-0.86279,0.67835,-0.52503,0.34954,-0.33891,0.28225,-0.19526,0.046931,-0.073938,0.86354,0.10017,285.66,1.6706,3.5608,293.14,59.447,15.666,0.016015,Fearful
-21.207,1.5146,-0.2402,0.57526,0.20208,0.13668,-0.010752,-0.26562,0.058563,0.021515,-0.14736,0.066714,-0.031875,-1.4867,5.9431,-0.33337,0.015799,-0.006345,0.001964,0.0028411,0.002008,-0.0053767,-0.0087682,-0.0038638,-0.0012023,-0.0023251,-0.0033716,-0.0012685,-0.026406,0.09243,-0.0021573,-0.00052365,-0.00028472,-0.00021173,9.44E-05,-0.00052678,-0.00055246,-0.00097751,-0.00047066,-0.00066349,-0.00028556,-0.00060576,-0.00010364,-0.00055915,0.00055211,5.26E-08,1.46E-06,7.09E-07,1.89E-06,1.59E-06,1.14E-06,6.14E-07,3.10E-07,2.54E-07,1.18E-07,9.08E-08,4.55E-08,2.63E-08,4.55E-08,2.37E-08,2.23E-08,8.63E-09,4.76E-09,7.72E-09,9.50E-09,7.41E-09,4.50E-09,4.92E-09,5.45E-09,5.31E-09,3.07E-09,9.61E-10,7.72E-10,2.43E-10,4.00E-11,1.69E-11,4.45E-12,2.64E-07,5.19E-07,0.00041838,3.9408,-3.73E-08,0.61803,9983.8,26.435,32.031,23.598,31.576,11.106,10.491,14.64,11.612,15.673,16.761,13.017,21.357,19.025,7.805,-1.2971,1.0914,-1.1047,0.89242,-0.67769,0.68199,-0.60805,0.51276,-0.43095,0.26284,-0.14749,0.032774,-0.065981,0.77886,0.082396,266.14,1.6033,3.0128,219.87,55.022,18.654,0.015981,Fearful
-318.17,0.55575,-0.61115,0.088535,-0.29339,-0.3882,-0.73618,-0.57721,-0.49273,-0.39486,-0.049491,0.19072,0.34325,-24.656,88.19,-0.31596,0.011114,-0.0029438,0.0049143,0.0013787,-9.12E-05,-0.0034178,-0.003141,-0.0023967,-0.0014499,-0.0016273,-0.0040704,-0.00094894,-0.024511,0.087669,0.0029459,-0.00026162,0.00058518,0.00091363,-0.00023494,-0.00010454,0.00035484,-5.26E-05,-0.00019976,-3.92E-06,-0.00054625,-0.00019079,-0.00031197,0.00022255,0.00091044,6.64E-11,7.40E-11,2.18E-09,3.20E-07,5.46E-06,1.78E-05,3.12E-06,2.20E-07,1.14E-06,1.30E-06,5.78E-07,1.24E-06,3.07E-07,9.87E-08,7.38E-08,2.97E-08,6.72E-08,3.06E-08,9.10E-09,7.59E-09,1.71E-08,2.45E-08,1.61E-08,8.47E-09,5.27E-09,4.15E-09,1.66E-09,7.81E-10,3.55E-10,1.58E-10,1.03E-10,1.81E-11,9.96E-07,3.26E-06,0.0026028,4.3288,-4.79E-08,0.46141,6188.1,61.114,23.325,16.411,30.746,15.531,13.753,28.251,22.197,25.301,28.299,18.512,24.04,25.623,12.423,-1.4483,1.4005,-1.262,1.0251,-0.74061,0.64822,-0.52724,0.3777,-0.27799,0.2011,-0.1518,0.067161,-0.057341,0.86328,0.085901,1177.4,7.0505,16.668,275.24,0,12.13,0.030389,Fearful
-16.517,1.718,-0.16896,0.34484,0.52582,0.20546,-0.086658,-0.33082,-0.039385,0.14578,-0.023236,-0.053451,-0.1323,-1.1086,4.6583,-0.24787,0.017423,-0.0071302,-0.0014006,0.007842,0.0032441,-0.0075389,-0.0054258,0.0019461,0.0019016,-0.0039135,-0.0029591,-0.00037166,-0.018788,0.069158,0.012575,-0.0003854,-0.002244,-0.00068956,0.00018352,0.0001428,-0.0012982,-0.0009578,0.00059927,0.00076087,-0.00070956,-0.00038489,-8.68E-05,0.00057729,0.0036935,8.76E-09,1.07E-06,5.43E-06,1.40E-06,3.81E-06,1.92E-06,9.48E-07,7.77E-07,2.58E-06,5.83E-07,2.03E-07,8.47E-08,7.62E-08,1.41E-07,3.74E-08,4.66E-08,3.57E-08,9.25E-09,1.21E-08,2.13E-08,9.38E-09,2.69E-09,2.40E-09,2.50E-09,2.83E-09,3.21E-09,2.19E-09,1.92E-09,8.58E-10,1.79E-10,6.23E-11,1.96E-11,6.01E-07,1.24E-06,0.001102,6.618,-4.89E-08,0.48693,4362.6,33.566,36.83,34.274,34.764,16.647,14.958,19.86,15.675,22.414,30.173,20.145,27.077,25.532,8.1831,-1.837,1.6248,-1.3178,1.0475,-0.72088,0.60177,-0.5859,0.48925,-0.44975,0.37338,-0.14495,0.0042751,-0.076277,0.98191,0.081186,688.55,3.8041,9.0091,253.31,70.554,11.293,0.024106,Fearful
-19.814,0.95273,-0.33519,0.249,-0.1325,-0.032656,-0.53759,-0.014537,-0.16034,-0.25838,-0.3394,-0.22944,-0.41645,-1.6207,5.4793,-0.32015,0.015973,-0.0012636,0.0032311,0.0046358,-0.00065965,-0.0031769,0.0021559,0.001017,-0.0036197,-0.0016249,0.00035387,-0.0006223,-0.023366,0.089313,-0.0061262,0.001883,0.00089011,-0.00033685,-1.49E-05,0.00056577,0.0016477,0.00061762,-8.13E-05,0.00023394,-0.00051517,-0.00039571,-0.00070901,-0.00018007,0.0019571,1.21E-10,1.14E-10,5.76E-08,2.01E-06,8.82E-07,3.14E-07,7.44E-07,6.05E-07,4.33E-07,1.64E-06,2.17E-07,1.46E-07,3.00E-08,1.68E-08,2.16E-08,1.71E-08,8.39E-09,9.87E-09,4.39E-09,5.95E-09,6.94E-09,3.70E-09,1.97E-09,2.44E-09,1.82E-09,4.50E-09,2.39E-09,1.05E-09,2.62E-10,6.72E-11,2.19E-11,5.42E-12,2.25E-07,4.81E-07,0.00056309,4.2657,-2.57E-08,0.58559,9591.4,14.094,26.676,11.419,21.457,7.6989,9.0604,11.263,10.826,14.287,18.087,8.9693,17.672,14.293,5.7144,-1.5404,1.561,-1.4893,1.2856,-0.96095,0.74526,-0.51268,0.34487,-0.31523,0.2335,-0.14327,0.059357,-0.061028,0.98507,0.10894,285.35,1.7087,4.8239,267.04,61.457,14.484,0.015288,Fearful
-13.556,1.4522,-0.1721,0.19235,0.43172,-0.055182,-0.042478,-0.25653,-0.33274,0.34462,-0.34159,-0.016968,-0.062782,-0.95506,3.8155,-0.22263,0.012338,-0.0064684,0.0030011,0.0031927,-0.0047146,-0.0039016,-0.008123,-0.0059511,0.0028469,-0.0042224,-0.0027623,-0.00038487,-0.018291,0.061645,0.0037494,-0.00028082,2.44E-05,-0.00017263,-0.0010876,-0.00047099,-0.00032571,0.00057123,-0.00013112,-0.00076658,0.0009501,-0.00011177,0.0010306,0.00022912,0.0012215,9.45E-08,5.52E-07,5.38E-06,3.63E-06,9.51E-06,4.50E-06,4.35E-06,2.55E-06,1.95E-06,6.37E-07,7.64E-07,3.41E-07,2.01E-07,2.06E-07,5.87E-08,7.27E-08,2.39E-08,4.34E-08,3.67E-08,4.86E-08,2.29E-08,1.23E-08,1.13E-08,1.70E-08,1.56E-08,1.33E-08,8.38E-09,3.92E-09,1.80E-09,5.39E-10,1.35E-10,4.68E-11,1.10E-06,2.16E-06,0.0021213,5.3903,-8.37E-08,0.48772,4505.1,58.544,60.862,48.437,63.07,30.181,26.407,38.259,29.455,43.306,52.78,35.242,49.223,44.647,12.794,-2.1202,2.2942,-2.0513,1.7111,-1.3035,1.0817,-0.95969,0.69494,-0.56216,0.44042,-0.17795,0.011635,-0.078404,1.4024,0.085576,1173.1,7.3319,13.845,264.06,79.651,14.871,0.035867,Fearful
-89.781,0.89397,-0.21762,0.073341,-0.092417,0.030446,-0.36108,-0.24305,-0.20229,-0.30873,-0.42972,-0.14814,-0.27048,-7.0044,24.873,-0.34328,0.016092,0.0075922,0.0033373,0.00095021,0.0011591,-0.00070736,0.00057484,-0.00027426,-0.0015949,-0.00015867,0.00013411,-0.001019,-0.0244,0.095933,-0.0032089,0.0005311,0.00067823,0.00033509,-0.00075844,-0.00096419,-0.00072915,0.00029227,0.00042608,-0.00038931,1.34E-05,-8.75E-05,-0.00038494,-0.00032663,0.0010155,1.12E-09,2.24E-09,1.93E-07,4.15E-06,6.21E-06,6.21E-06,4.30E-06,1.50E-06,1.37E-06,1.19E-06,1.46E-06,4.49E-07,4.67E-07,1.52E-07,9.52E-08,2.40E-07,9.58E-08,5.79E-08,9.10E-08,4.12E-08,6.88E-09,4.71E-09,8.38E-09,1.09E-08,1.99E-08,2.61E-08,1.66E-08,6.40E-09,3.05E-09,1.32E-09,3.84E-10,6.10E-11,8.87E-07,1.76E-06,0.0022916,3.8624,-6.35E-08,0.56846,10350,51.219,56.646,29.131,46.686,24.101,26.816,38.129,27.566,36.281,43.044,28.89,41.508,37.501,10.55,-1.1807,1.1269,-1.0949,1.0188,-0.88885,0.79027,-0.67837,0.46693,-0.41672,0.32764,-0.21523,0.073106,-0.055934,0.81401,0.091445,1102.3,6.6405,14.087,286.08,0,21.666,0.031411,Fearful
-18.709,1.6404,-0.064809,0.46235,0.2743,0.063015,0.025033,-0.084624,-0.096432,0.22119,-0.076088,0.15074,0.093193,-1.2385,5.2691,-0.42348,0.0094775,0.00030823,0.00096151,0.0016549,-4.40E-06,-0.0018062,-0.00076472,0.0013711,0.0015464,-0.00072022,0.0005756,0.0035639,-0.031332,0.11786,-0.0060695,-0.0016462,0.00096053,0.00059184,0.00034062,-0.00011054,-0.00065426,-9.62E-05,0.00033694,-0.00018156,0.00036721,-0.00032159,-0.00026776,-0.00051926,0.0017874,5.78E-10,6.14E-08,9.58E-07,5.55E-07,1.62E-06,4.20E-06,4.45E-07,5.38E-07,5.92E-07,3.53E-07,1.84E-07,7.14E-08,5.78E-08,5.75E-08,2.24E-08,1.31E-08,3.66E-09,4.26E-09,1.17E-08,1.39E-08,4.21E-09,3.37E-09,2.81E-09,3.20E-09,2.83E-09,2.07E-09,1.07E-09,4.97E-10,2.66E-10,9.97E-11,2.40E-11,4.51E-12,3.06E-07,7.94E-07,0.00073012,7.8111,-3.65E-08,0.42529,6278.8,35.776,22.319,16.889,24.511,13.367,11.102,15.616,11.514,21.106,18.869,14.682,19.134,18.74,6.8171,-1.5318,1.3835,-1.4097,1.184,-0.92269,0.79913,-0.70907,0.54744,-0.50024,0.35176,-0.18258,0.036955,-0.079443,0.96648,0.07322,297.21,2.064,4.1518,300.33,66.007,12.21,0.018273,Fearful
